ApplStandard,Brand,Cap,CEC_,Conn_Type,Country,delayStartMode,Depth,Height,Load_Type,Model No,N-Standard,New SRI,New Star,postProgenergy,powerConsMode,Prog Name,Prog Time,Sold_in,standbyPowerUsage,Submit_ID,SubmitStatus,Tot Wat Cons,Type,Water_Softener,Width,ExpDate,GrandDate,Product Class
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW506XB,AS/NZS 2007.1:2005,2.5873,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW506WB,AS/NZS 2007.1:2005,2.5873,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW702XB,AS/NZS 2007.1:2005,2.5873,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,OMEGA,12,327,Single,China,True,,,,ODW702WB,AS/NZS 2007.1:2005,2.5873,2.5,0.0,0.39,Normal ,140.0,"Australia,Fiji,New Zealand",0.2,59084,Approved,10.5,Freestanding,False,,2016-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,281,Single,"""Korea, Republic of""",True,,,,LD-1415M1,AS/NZS 2007.1:2005,3.444533001,3.0,0.009,1.13,"Eco 50, Triple Spray-Strong",112.0,"Australia,New Zealand",1.13,43813,Approved,14.8,Freestanding,False,,2014-05-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,281,Single,"""Korea, Republic of""",True,,,,LD-1415W1,AS/NZS 2007.1:2005,3.444533001,3.0,0.009,1.13,"Eco 50, Triple Spray-Strong",112.0,"Australia,New Zealand",1.13,43813,Approved,14.8,Freestanding,False,,2014-05-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,281,Single,"""Korea, Republic of""",True,,,,LD-1403W1,AS/NZS 2007.1:2005,3.444533001,3.0,0.009,1.13,"Eco 50, Triple Spray-Strong",112.0,"Australia,New Zealand",1.13,43813,Approved,14.8,Freestanding,False,,2014-05-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,281,Single,"""Korea, Republic of""",True,,,,LD-1415T1,AS/NZS 2007.1:2005,3.444533001,3.0,0.009,1.13,"Eco 50, Triple Spray-Strong",112.0,"Australia,New Zealand",1.13,43813,Approved,14.8,Freestanding,False,,2014-05-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,281,Single,"""Korea, Republic of""",True,,,,LD-1416T1,AS/NZS 2007.1:2005,3.444533001,3.0,0.009,1.13,"Eco 50, Triple Spray-Strong",112.0,"Australia,New Zealand",1.13,43813,Approved,14.8,Freestanding,False,,2014-05-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1485T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1485W4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1485S4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1484T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1484W4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1484S4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1483T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1483W4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1483S4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,71043,Approved,10.4,Freestanding,True,600.0,2018-03-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1421L2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1421M2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1421B2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1421W2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1421T2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420W2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420B2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420T2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,51676,Approved,13.5,Freestanding,False,,2015-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420W2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,48989,Approved,13.5,Freestanding,False,,2015-02-11,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420B2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,48989,Approved,13.5,Freestanding,False,,2015-02-11,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420T2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,48989,Approved,13.5,Freestanding,False,,2015-02-11,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419W2,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419W1,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419T2,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419T1,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419M2,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419M1,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419B2,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,305,Single,"""Korea, Republic of""",True,,,,LD-1419B1,AS/NZS 2007.1:2005,3.21,3.0,0.00022,0.32,Eco 50 and Strong,225.0,"Australia,New Zealand",0.32,48214,Approved,13.7,Freestanding,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,287,Single,"""Korea, Republic of""",True,,,,LD-1420I2,AS/NZS 2007.1:2005,3.39,3.0,0.00024,0.33,"Eco 50 , Spray: Strong",224.0,"Australia,New Zealand",0.33,48190,Approved,13.85,Built-in,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,287,Single,"""Korea, Republic of""",True,,,,LD-1420I1,AS/NZS 2007.1:2005,3.39,3.0,0.00024,0.33,"Eco 50 , Spray: Strong",224.0,"Australia,New Zealand",0.33,48190,Approved,13.85,Built-in,False,,2015-01-20,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420B2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,47350,Approved,13.5,Freestanding,False,,2014-11-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420T2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,47350,Approved,13.5,Freestanding,False,,2014-11-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,324,Single,"""Korea, Republic of""",True,,,,LD-1420T2,AS/NZS 2007.1:2005,3.05,3.0,0.00025,0.33,"Eco 50 , Spray: Strong",225.0,"Australia,New Zealand",0.33,45912,Approved,13.5,Freestanding,False,,2014-09-17,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Homeking,12,319,Single,China,True,,,,HKF60W,AS/NZS 2007.1:2005,2.6567,2.5,0.0,1.41,Normal ,124.0,"Australia,New Zealand",1.47,58835,Approved,15.7,Freestanding,False,,2016-07-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWIFAB*,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWAU149*O,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWAFI149,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWAU147*,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWAU149*N,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWAI149*,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWAU149*,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWA147*,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Smeg,14,264,Single,Italy,True,600.0,850.0,IEC,DWA149*,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,1.4467,Normal Eco,147.0,"Australia,New Zealand",0.0277,63586,Approved,12.6,Freestanding,False,600.0,2017-03-18,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1482S4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,70999,Approved,11.5,Freestanding,True,600.0,2018-03-29,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1482W4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,70999,Approved,11.5,Freestanding,True,600.0,2018-03-29,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,LG,14,230,Single,"""Korea, Republic of""",True,600.0,850.0,IEC,LD-1482T4,AS/NZS 2007.1:2005,4.00603967231,4.0,0.000226,0.445919,Eco and Soft Spray,310.0,"Australia,New Zealand",0.475902,70999,Approved,11.5,Freestanding,True,600.0,2018-03-29,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Mia cucina,12,329,Single,China,False,580.0,850.0,IEC,MCDWSS,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,70869,Approved,12.0,Freestanding,False,600.0,2018-03-11,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,BAUMATIC,14,264,Single,China,True,600.0,850.0,IEC,BDW71S,AS/NZS 2007.1:2005,3.61949781798,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,70482,Approved,13.0,Freestanding,False,600.0,2018-02-07,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Viali,12,329,Single,China,False,580.0,850.0,IEC,VGGDW60SS,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,69202,Approved,12.0,Freestanding,False,600.0,2017-11-12,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Classique,14,270,Single,China,True,600.0,850.0,IEC,CLD60CTSS,AS/NZS 2007.1:2005,3.55649127313,3.5,0.0,0.3,Normal,162.0,"Australia,Fiji,New Zealand",0.21,68891,Approved,13.0,Freestanding,False,600.0,2017-11-01,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EURO,8,244,Single,China,True,580.0,850.0,IEC,EP845DSX,AS/NZS 2007.1:2005,2.27139384193,2.0,0.0,2.0,Normal,117.0,"Australia,Fiji,New Zealand,Other",0.0,68889,Approved,12.1,Freestanding,False,450.0,2017-11-01,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EURO,12,281,Single,China,False,580.0,850.0,IEC,EDPR60SS,AS/NZS 2007.1:2005,3.01234486347,3.0,0.0,1.75,Normal,140.0,"Australia,Fiji,New Zealand",0.0,68803,Approved,11.7,Freestanding,False,600.0,2017-11-06,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EURO,12,281,Single,China,False,580.0,850.0,IEC,EDPR60WH,AS/NZS 2007.1:2005,3.01234486347,3.0,0.0,1.75,Normal,140.0,"Australia,Fiji,New Zealand",0.0,68803,Approved,11.7,Freestanding,False,600.0,2017-11-06,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,FOR IKEA FROM WHIRLPOOL,12,270,Single,Poland,False,,,IEC,DWL80W-2,AS/NZS 2007.1:2005,3.12430313532,3.0,0.0,0.96,ECO 40°C,60.19,Australia,0.95,71604,Approved,13.7,Built-in,False,,2018-05-20,,Single product class
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,GVA,12,329,Single,China,False,580.0,850.0,IEC,GVADW60W,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,68343,Approved,12.0,Freestanding,False,600.0,2017-09-23,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,GVA,12,329,Single,China,False,580.0,850.0,IEC,GVADW60SS,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,68343,Approved,12.0,Freestanding,False,600.0,2017-09-23,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,Technika,8,294,Single,China,True,540.0,820.0,IEC,TDX4INTSS,AS/NZS 2007.1:2005,1.74875678762,1.5,0.0,1.9,Normal,118.0,"Australia,Fiji,New Zealand",0.29,67484,Approved,13.0,Built-in,False,445.0,2017-08-15,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,TECHNIKA,12,329,Single,China,False,580.0,850.0,IEC, TDX8SS-2,AS/NZS 2007.1:2005,2.57019695229,2.5,0.0,2.38,Normal,114.0,"Australia,Fiji,New Zealand",0.0,67296,Approved,12.0,Freestanding,False,600.0,2017-08-13,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,15,244,Single,Thailand,True,570.0,845.0,IEC,DW-FG725L,AS/NZS 2007.1:2005,4.03380712636,4.0,0.0,0.58,Normal,154.0,"Australia,Fiji,New Zealand",0.4,67029,Approved,11.653,Freestanding,False,598.0,2017-07-25,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,15,244,Single,Thailand,True,570.0,845.0,IEC,DW-FG725S,AS/NZS 2007.1:2005,4.03380712636,4.0,0.0,0.58,Normal,154.0,"Australia,Fiji,New Zealand",0.4,67029,Approved,11.653,Freestanding,False,598.0,2017-07-25,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,15,244,Single,Thailand,True,570.0,845.0,IEC,DW-FG725W,AS/NZS 2007.1:2005,4.03380712636,4.0,0.0,0.58,Normal,154.0,"Australia,Fiji,New Zealand",0.4,67029,Approved,11.653,Freestanding,False,598.0,2017-07-25,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520L,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,66713,Approved,11.743,Freestanding,False,598.0,2017-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520W,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,66713,Approved,11.743,Freestanding,False,598.0,2017-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,SAMSUNG ELECTRONICS,13,255,Single,"""Korea, Republic of""",True,570.0,845.0,IEC,DW-FG520S,AS/NZS 2007.1:2005,3.50897024986,3.5,0.0,0.4,Normal,154.0,"Australia,Fiji,New Zealand",0.39,66713,Approved,11.743,Freestanding,False,598.0,2017-07-16,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MOMI,6,191,Single,China,True,500.0,438.0,IEC,MKD6S,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,108.0,"Australia,Fiji,New Zealand",1.89,65390,Approved,8.7,Freestanding,False,550.0,2017-05-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,MOMI,6,191,Single,China,True,500.0,438.0,IEC,MKD6W,AS/NZS 2007.1:2005,2.15143230291,2.0,0.0,2.25,Normal,108.0,"Australia,Fiji,New Zealand",1.89,65390,Approved,8.7,Freestanding,False,550.0,2017-05-28,,
Greenhouse and Energy Minimum Standards (Dishwashers) Determination 2012,EVERDURE,14,329,Single,China,True,,,IEC,DWF146PS,AS/NZS 2007.1:2005,3.00238509011,3.0,0.0,1.82,Normal,128.0,"Australia,Fiji,New Zealand",0.0,64328,Approved,13.7,Freestanding,False,,2017-04-18,,
