Appliance,Brand,Model.No,Country,CEC,SRI,Star,TotWatCons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value,Factoid4Name,Factoid4Value
Dish Washer,MIDEA,WQP12-9338,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,MIDEA,WQP12-9346B,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,MIDEA,WQP12-9346A,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,MIDEA,WQP12-9346,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,MIDEA,WQP12-9319B,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,MIDEA,WQP12-9319A,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,MIDEA,WQP12-9319,China,379,2.17,2,15.8,12,Type,Built-in,Program Name,Normal,Program Time,137,Standby Power Usage,0.03
Dish Washer,LOFRA,LOD6001,China,355,2.3649,2,15.5,12,Type,Freestanding,Program Name,Normal,Program Time,135,Standby Power Usage,0.2883
Dish Washer,ARISTON,L63X,Italy,404,1.9944,1.5,18.22,12,Type,Freestanding,Program Name,Eco,Program Time,140,Standby Power Usage,0.298
Dish Washer,ARISTON,L63,Italy,404,1.9944,1.5,18.22,12,Type,Freestanding,Program Name,Eco,Program Time,140,Standby Power Usage,0.298
Dish Washer,ARISTON,L64X,Italy,418,1.8989,1.5,18.97,12,Type,Freestanding,Program Name,Eco,Program Time,140,Standby Power Usage,0.323
Dish Washer,ARISTON,L64,Italy,418,1.8989,1.5,18.97,12,Type,Freestanding,Program Name,Eco,Program Time,140,Standby Power Usage,0.323
Dish Washer,ASKO,D3430,Sweden,235,3.95,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3231,Sweden,235,3.95,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3132,Sweden,235,3.95,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3121,Sweden,235,3.95,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,FISHER & PAYKEL,DW60CDW2,China,233,3.54,3.5,11.34,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,0.633
Dish Washer,FISHER & PAYKEL,DW60CDX2,China,233,3.54,3.5,11.34,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,0.633
Dish Washer,FISHER & PAYKEL,DW60CDX1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,FISHER & PAYKEL,DW60CDW1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,FISHER & PAYKEL,DW60CSX1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,FISHER & PAYKEL,DW60CSW1,China,267,3.16,3,13.56,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,2
Dish Washer,FISHER & PAYKEL,DS603 ZW,New Zealand,148,2.86,2.5,8.8,6,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,1
Dish Washer,FISHER & PAYKEL,DS603 I,New Zealand,148,2.86,2.5,8.8,6,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,1
Dish Washer,FISHER & PAYKEL,DS603 SS,New Zealand,148,2.86,2.5,8.8,6,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,1
Dish Washer,FISHER & PAYKEL,DS603  MFD,New Zealand,148,2.86,2.5,8.8,6,Type,Built-in,Program Name,Normal Eco,Program Time,120,Standby Power Usage,1
Dish Washer,FISHER & PAYKEL,DD605 BK,New Zealand,270,3.21,3,14.7,12,Type,Built-in,Program Name,Normal Eco,Program Time,131,Standby Power Usage,1.3
Dish Washer,FISHER & PAYKEL,DD605 SM,New Zealand,270,3.21,3,14.7,12,Type,Built-in,Program Name,Normal Eco,Program Time,131,Standby Power Usage,1.3
Dish Washer,FISHER & PAYKEL,DD605 I,New Zealand,270,3.21,3,14.7,12,Type,Built-in,Program Name,Normal Eco,Program Time,131,Standby Power Usage,1.3
Dish Washer,FISHER & PAYKEL,DD605 SS,New Zealand,270,3.21,3,14.7,12,Type,Built-in,Program Name,Normal Eco,Program Time,131,Standby Power Usage,1.3
Dish Washer,FISHER & PAYKEL,DD605 SM FD,New Zealand,270,3.21,3,14.7,12,Type,Built-in,Program Name,Normal Eco,Program Time,131,Standby Power Usage,1.3
Dish Washer,FISHER & PAYKEL,DD605 ZW,New Zealand,270,3.21,3,14.7,12,Type,Built-in,Program Name,Normal Eco,Program Time,131,Standby Power Usage,1.3
Dish Washer,King Fisher,KFDW12SS,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,115,Standby Power Usage,0
Dish Washer,King Fisher,KFDW12,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,Normal,Program Time,115,Standby Power Usage,0
Dish Washer,CANDY,CDF615AX/2-S AUS,Italy,455,2.28,2,13.5,15,Type,Freestanding,Program Name,Eco Bio 45 oC,Program Time,153,Standby Power Usage,0.07
Dish Washer,CANDY,CDF625A-S AUS,Italy,455,2.28,2,13.5,15,Type,Freestanding,Program Name,Eco Bio 45 oC,Program Time,153,Standby Power Usage,0.07
Dish Washer,Siemens,SL56T590AU,Germany,225,4.07,4,13.65,14,Type,Built-in,Program Name,Normal 45,Program Time,143,Standby Power Usage,0.07
Dish Washer,Siemens,SE66T373AU,Germany,225,4.07,4,13.65,14,Type,Built-in,Program Name,Normal 45,Program Time,143,Standby Power Usage,0.07
Dish Washer,CONIA,CDW1215,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,CONIA,CDW1213,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,CONIA,CDW1212S,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,CONIA,CDW1211,China,319,2.65,2.5,15.7,12,Type,Freestanding,Program Name,normal,Program Time,124,Standby Power Usage,1.47
Dish Washer,KLEENMAID,DW29W,France,351,2.61,2.5,13.9,13,Type,Built-in,Program Name,Normal Eco,Program Time,127,Standby Power Usage,1
Dish Washer,KLEENMAID,DW29X,France,351,2.61,2.5,13.9,13,Type,Built-in,Program Name,Normal Eco,Program Time,127,Standby Power Usage,1
Dish Washer,DELONGHI,DW97AU,China,376,2.628,2.5,16.1,14,Type,Freestanding,Program Name,Normal,Program Time,124,Standby Power Usage,1.71
Dish Washer,CONIA,CDW0306,China,340,2.47,2,18.6,12,Type,Freestanding,Program Name,Normal,Program Time,110,Standby Power Usage,0.1
Dish Washer,CONIA,CDW0305S,China,340,2.47,2,18.6,12,Type,Freestanding,Program Name,Normal,Program Time,110,Standby Power Usage,0.1
Dish Washer,NOBEL,nbfsdw-s/s,China,340,2.486,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,114,Standby Power Usage,0
Dish Washer,NOBEL,nbfsdw-w,China,340,2.486,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,114,Standby Power Usage,0
Dish Washer,EUROTAG,W60A1A401A,China,254,3.295573063,3,11.5,12,Type,Freestanding,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,ASKO,D3122,Sweden,268,3.57,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3430,Sweden,268,3.57,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3231,Sweden,268,3.57,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3132,Sweden,268,3.57,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ASKO,D3121,Sweden,268,3.57,3.5,13.7,14,Type,Built-in,Program Name,Normal wash ECO (45C) ECO dry (last rinse 45c),Program Time,94,Standby Power Usage,0.1
Dish Washer,ELBA,DW60CDW2,China,233,3.54,3.5,11.34,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,0.633
Dish Washer,ELBA,DW60CDX2,China,233,3.54,3.5,11.34,12,Type,Built-in,Program Name,Normal Eco,Program Time,119,Standby Power Usage,0.633
Dish Washer,DE DIETRICH,DVF720XA1,France,296,3.091,3,14.4,13,Type,Freestanding,Program Name,Normal Eco,Program Time,120,Standby Power Usage,0.765
Dish Washer,OMEGA,DW301XA,China,330,1.4334,1,13.7,8,Type,Freestanding,Program Name,Normal,Program Time,106,Standby Power Usage,0.2937
Dish Washer,WHIRLPOOL,ADP9000MT,China,275,3.505,3.5,13.2,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.64
Dish Washer,WHIRLPOOL,ADP9000WH,China,275,3.505,3.5,13.2,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.64
Dish Washer,WHIRLPOOL,ADP9000GE,China,275,3.505,3.5,13.2,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.64
Dish Washer,WHIRLPOOL,ADP9000IX,China,275,3.505,3.5,13.2,14,Type,Freestanding,Program Name,Normal,Program Time,162,Standby Power Usage,0.64
Dish Washer,WHIRLPOOL,ADP5000GE,China,330,2.56,2.5,13.2,12,Type,Freestanding,Program Name,Normal,Program Time,133,Standby Power Usage,0.67
Dish Washer,WHIRLPOOL,ADP5000MT,China,330,2.56,2.5,13.2,12,Type,Freestanding,Program Name,Normal,Program Time,133,Standby Power Usage,0.67
Dish Washer,WHIRLPOOL,ADP5000IX,China,330,2.56,2.5,13.2,12,Type,Freestanding,Program Name,Normal,Program Time,133,Standby Power Usage,0.67
Dish Washer,WHIRLPOOL,ADP5000WH,China,330,2.56,2.5,13.2,12,Type,Freestanding,Program Name,Normal,Program Time,133,Standby Power Usage,0.67
Dish Washer,BOSCH,SPU53E05AU,Germany,197,3.4969,3,10.88,10,Type,Built-in,Program Name,Normal 45,Program Time,128,Standby Power Usage,0.127
Dish Washer,LG,LD-1403W1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1415T1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,LG,LD-1416T1,"""Korea, Republic of""",281,3.444533001,3,14.8,14,Type,Freestanding,Program Name,"Eco 50, Triple Spray-Strong",Program Time,112,Standby Power Usage,1.13
Dish Washer,DELONGHI,DW87S,China,355,2.3649,2,15.5,12,Type,Freestanding,Program Name,Normal,Program Time,135,Standby Power Usage,0.29
Dish Washer,MIELE,G2140SCi,Germany,329,3.01,3,23.7,14,Type,Built-in,Program Name,Universal,Program Time,150,Standby Power Usage,0.27
Dish Washer,ARISTON,IDL 40,Italy,353,1.5742,1.5,15.5,9,Type,Freestanding,Program Name,Normal,Program Time,155.006,Standby Power Usage,0.084
Dish Washer,THOR,TDW6,China,191,2.1514,2,8.7,6,Type,Freestanding,Program Name,Normal,Program Time,108,Standby Power Usage,1.89
Dish Washer,WHIRLPOOL,ADP8000MT,China,330,2.56,2.5,11.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.66
Dish Washer,WHIRLPOOL,ADP8000WH,China,330,2.56,2.5,11.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.66
Dish Washer,WHIRLPOOL,ADP8000GE,China,330,2.56,2.5,11.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.66
Dish Washer,WHIRLPOOL,ADP8000IX,China,330,2.56,2.5,11.4,12,Type,Freestanding,Program Name,Normal,Program Time,136,Standby Power Usage,0.66
Dish Washer,DAMANI,DAD6002,China,379,2.1735,2,15.8,12,Type,Built-in,Program Name,Normal ,Program Time,137,Standby Power Usage,0.03
Dish Washer,DAMANI,DAD6001W,China,340,2.47799,2,18.6,12,Type,Freestanding,Program Name,Normal ,Program Time,112,Standby Power Usage,0.1
Dish Washer,BOSCH,SGS46M72AU,Germany,266,3.602,3.5,13.6,14,Type,Freestanding,Program Name,Normal 45,Program Time,141,Standby Power Usage,0.033
Dish Washer,BOSCH,SGS46M78AU,Germany,266,3.602,3.5,13.6,14,Type,Freestanding,Program Name,Normal 45,Program Time,141,Standby Power Usage,0.033
Dish Washer,BOSCH,SGS46M62AU,Germany,266,3.602,3.5,13.6,14,Type,Freestanding,Program Name,Normal 45,Program Time,141,Standby Power Usage,0.033
Dish Washer,ARISTON,LI640 A,Italy,436,1.78073,1.5,20.7,12,Type,Built-in,Program Name,ECO,Program Time,139,Standby Power Usage,0.06
Dish Washer,SCHOLTES,LVTI 12-67,Italy,438,1.5913,1.5,19.4,12,Type,Built-in,Program Name,Auto Bio,Program Time,168,Standby Power Usage,0.09
Dish Washer,TUSCANY,DW100**-TU,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,Haier,HDW103**,China,387,2.114973099,2,14.6,12,Type,Freestanding,Program Name,Normal and Economy,Program Time,128,Standby Power Usage,0
Dish Washer,GAGGENAU,DF241-160,Germany,437,1.7743,1.5,15.2,12,Type,Built-in,Program Name,Eco 50å¡ C,Program Time,150,Standby Power Usage,0.05
Dish Washer,GAGGENAU,DF461-160,Germany,437,1.7743,1.5,15.2,12,Type,Built-in,Program Name,Eco 50å¡ C,Program Time,150,Standby Power Usage,0.05
Dish Washer,SCHOLTES,LVL 12-67,Italy,500,1.39672,1,19.3,12,Type,Built-in,Program Name,Auto Daily wash,Program Time,115,Standby Power Usage,3.37
Dish Washer,Hafele,538.21.101,China,311,2.727945175,2.5,12,12,Type,Freestanding,Program Name,NORMAL,Program Time,114,Standby Power Usage,0
Dish Washer,Galanz,W60A2A401A,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A2A411B,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A2A401B,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A1A401D,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A3A401F,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A1A401F,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A3A401E,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A1A401E,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A1A401B,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A3A401A,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,Galanz,W60A1A401A,China,254,3.295573063,3,11.5,12,Type,Built-in,Program Name,normal,Program Time,112,Standby Power Usage,0
Dish Washer,BLANCO,DWF4X,Turkey,274,3.515,3.5,15,14,Type,Freestanding,Program Name,Program 1 is Economy 45 C,Program Time,128,Standby Power Usage,0.06
Dish Washer,ELECTROLUX,EX403SJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,EX403WJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,EX302SJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,EX302WJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,DX403SJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,DX403WJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,DX302ISJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,DX302SJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,DX302WJ,Australia,206,3.89,3.5,16.88,12,Type,Built-in,Program Name,Regular Eco,Program Time,93,Standby Power Usage,0.089
Dish Washer,ELECTROLUX,DX102SJ,Australia,345,2.44,2,21.6,12,Type,Built-in,Program Name,Regular/Eco,Program Time,87,Standby Power Usage,0
Dish Washer,ELECTROLUX,DX102WJ,Australia,345,2.44,2,21.6,12,Type,Built-in,Program Name,Regular/Eco,Program Time,87,Standby Power Usage,0
Dish Washer,ELECTROLUX,EX600ISB,Australia,257,3.26,3,14.12,12,Type,Built-in,Program Name,Normal,Program Time,93,Standby Power Usage,2.209
Dish Washer,ELECTROLUX,EX500ISB,Australia,257,3.26,3,14.12,12,Type,Built-in,Program Name,Normal,Program Time,93,Standby Power Usage,2.209
Dish Washer,SMEG,STH905,Italy,235,3.513,3.5,12.6,12,Type,Built-in,Program Name,Normal ECO,Program Time,176,Standby Power Usage,0
Dish Washer,AEG,F60860,Italy,233,3.54,3.5,16.8,12,Type,Built-in,Program Name,ECO 50 C / ENERGY SAVING,Program Time,100,Standby Power Usage,0.087
Dish Washer,AEG,F86070IM,Italy,233,3.54,3.5,16.8,12,Type,Built-in,Program Name,ECO 50 C / ENERGY SAVING,Program Time,100,Standby Power Usage,0.087
Dish Washer,AEG,F86070VI,Italy,233,3.54,3.5,16.8,12,Type,Built-in,Program Name,ECO 50 C / ENERGY SAVING,Program Time,100,Standby Power Usage,0.087
Dish Washer,AEG,F86080FUM,Italy,233,3.54,3.5,16.8,12,Type,Built-in,Program Name,ECO 50 C / ENERGY SAVING,Program Time,100,Standby Power Usage,0.087
Dish Washer,ASKO,D5894,Sweden,294,3.51,3.5,13.3,15,Type,Built-in,Program Name,NORMAL  45 DEGREES,Program Time,122,Standby Power Usage,0.1
Dish Washer,BAUMATIC,BKDW60SS,China,277,3.0627,3,14.06,12,Type,Built-in,Program Name,Normal,Program Time,129,Standby Power Usage,0.292731
Dish Washer,BAUMATIC,BKDW60W,China,277,3.0627,3,14.06,12,Type,Built-in,Program Name,Normal,Program Time,129,Standby Power Usage,0.292731
Dish Washer,CLASSIQUE,CL45DW,China,294,1.7583,1.5,13.033,8,Type,Built-in,Program Name,Normal,Program Time,117,Standby Power Usage,0.288119
Dish Washer,CLASSIQUE,CL45DSS,China,294,1.7583,1.5,13.033,8,Type,Built-in,Program Name,Normal,Program Time,117,Standby Power Usage,0.288119
Dish Washer,BAUMATIC,BKD600SS,China,277,3.0627,3,14.06,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.292731
Dish Washer,CLASSIQUE,CLD14IN,China,329,3.0024,3,13.7,14,Type,Freestanding,Program Name,NORMAL,Program Time,128.05,Standby Power Usage,0
Dish Washer,CLASSIQUE,CLD60SS,China,277,3.0627,3,14.06,12,Type,Freestanding,Program Name,Normal,Program Time,129,Standby Power Usage,0.292731
Dish Washer,POLO,DW6S-INT,China,355,2.3649,2,15.5,12,Type,Freestanding,Program Name,Normal,Program Time,135.567,Standby Power Usage,0.288318
Dish Washer,PARMCO,PD6-PSF,China,319,2.656736948,2.5,15.667,12,Type,Freestanding,Program Name,NORMAL 2,Program Time,124,Standby Power Usage,0
Dish Washer,PARMCO,PD6-PWF,China,319,2.656736948,2.5,15.667,12,Type,Freestanding,Program Name,NORMAL 2,Program Time,124,Standby Power Usage,0
Dish Washer,DELONGHI,DW28W,China,319,2.65673,2.5,15.667,12,Type,Built-in,Program Name,Normal 2,Program Time,120,Standby Power Usage,1.47
Dish Washer,DELONGHI,DW28S,China,319,2.65673,2.5,15.667,12,Type,Built-in,Program Name,Normal 2,Program Time,120,Standby Power Usage,1.47
Dish Washer,TELMANN,WQP12-9011A TELDWM,China,340,2.47,2,18.6,12,Type,Freestanding,Program Name,normal,Program Time,114,Standby Power Usage,0.1
Dish Washer,PARMCO,PD6-PWDF,China,277,3.0627,3,14,12,Type,Freestanding,Program Name,Normal,Program Time,129.33,Standby Power Usage,0.292731
Dish Washer,PARMCO,PD6-PSDF,China,277,3.0627,3,14,12,Type,Freestanding,Program Name,Normal,Program Time,129.33,Standby Power Usage,0.292731
Dish Washer,PARMCO,PD6-PI,China,379,2.173537594,2,15.767,12,Type,Freestanding,Program Name,normal,Program Time,120,Standby Power Usage,0.03
Dish Washer,POLO,DW6W-MAN,China,340,2.47799012,2,18.633,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,POLO,DW6S-MAN,China,340,2.47799012,2,18.633,12,Type,Freestanding,Program Name,Normal,Program Time,114,Standby Power Usage,0
Dish Washer,POLO,DW6S-ELEC,China,336,2.51117,2.5,15.573,12,Type,Freestanding,Program Name,ECONOMIC,Program Time,136,Standby Power Usage,0.29352
Dish Washer,POLO,DW6S-TOUCH,China,336,2.51117,2.5,15.573,12,Type,Freestanding,Program Name,ECONOMIC,Program Time,136,Standby Power Usage,0.29352
Dish Washer,Euromaid,DW24S/DW23W,Turkey,412,2.3717,2,16.1,14,Type,Freestanding,Program Name,"No.3, Eco 50å¡C",Program Time,136,Standby Power Usage,0.06
Dish Washer,CANDY,TRIO 9503 X AU (Inox),France,262,1.2653,1,7.9,6,Type,Freestanding,Program Name,Eco 45 å¡ C,Program Time,125,Standby Power Usage,0.01
Dish Washer,CANDY,TRIO 9503 AU (White),France,262,1.2653,1,7.9,6,Type,Freestanding,Program Name,Eco 45 å¡ C,Program Time,125,Standby Power Usage,0.01
