Appliance,Brand,Model.No,Country,CEC,SRI,Star,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value,Factoid4Name,Factoid4Value
Air Conditioner,MIDEA,MORC18,China,1.5,2.7124,2.5,0.83,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MIDEA,MORC14,China,1.24,2.3995,2,0.39,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MIDEA,MORC12,China,0.84,3.0833,3,0.38,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,FUJITSU,AUTG24LVLC/AOTG24LATC,"China,Thailand",2.16,2.115,2,2,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E28MKR,Malaysia,2.39,2.0306,2,2.4,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,GREE,"GWH12TB-K6DN***/I, GWH12TB-K6DNA3A/O",China,0.83,3.252,3,0,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,GREE,"GWH09TA-K6DN***/I, GWH09TA-K6DNA3A/O",China,0.64,3.5328,3.5,0,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Toshiba,RAS-24N3KV2-A + RAS-24N3AV2-A,Thailand,2.25,1.6897,1.5,1.95,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS140HHXEA/RC140DHXEA,China,4.59,1.3736,1,1.6,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS052JHXEA/UH052EAV1,China,1.56,1.3714,1,0.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,iDWM-Z35,China,0.88,3.0606,3,0.7,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E24LKR,Malaysia,2.33,1.5598,1.5,2.22,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E21LKR,Malaysia,2.04,1.3136,1,1.26,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,iDWM-Z26,China,0.69,3.0226,3,0.6,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,DWM-Z50,China,1.6,2.0078,2,1.33,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E18LKR,Malaysia,1.49,2.1566,2,1.06,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E12LKR,Malaysia,0.88,2.9094,2.5,0.52,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,DWM-Z26,China,0.76,2.6712,2.5,0.35,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,DWM-Z70,China,2.2,2.0376,2,1.71,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-S9JKR,Malaysia,0.69,2.3988,2,0.26,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,DERBY,DWM-Z60,China,1.94,2.241,2,1.33,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E18JKR,Malaysia,1.6,1.86,1.5,0.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E15JKR,Malaysia,1.37,1.62,1.5,0.92,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,DWM-Z35,China,0.92,2.7094,2.5,0.34,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,iDWM-Z50,China,1.54,2.0124,2,1.1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DERBY,iDWM-Z70,China,2.08,2.0256,2,1.65,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,CS-F50DB4E5/CU-L50DBE5,"China,Malaysia",4.65,1.3,1,3.5,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E18JKR-3,Malaysia,1.6,1.82,1.5,0.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E12JKR-3,Malaysia,0.91,2.4,2,0.67,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS-E21JKR/CU-E21JKR-3,Malaysia,2.06,1.22,1,1.2,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E21JKR,Malaysia,2.06,1.24,1,1.2,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-RE24JKR,Malaysia,2.43,1.27,1,1.7,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E28JKR,Malaysia,2.65,1.28,1,2.08,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E15MKR,Malaysia,1.2,2.5564,2.5,0.86,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-S9LKR,Malaysia,0.67,2.6292,2.5,0.26,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,PANASONIC,CS-F50DTE5/CU-L50DBE5,"China,Malaysia",4.81,1.1436,1,3.5,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-RE28MKR,Malaysia,2.39,2.011,2,2.24,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-S28NKR,Malaysia,2.46,1.823097137,1.5,2.08,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Panasonic,CS_CU-S24NKR,Malaysia,2.18,2.066862099,2,1.62,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Panasonic,CS_CU-RE28NKR,Malaysia,2.39,2.054943951,2,2.24,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-RE24NKR,Malaysia,2.11,2.053997634,2,1.85,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E28NKR,Malaysia,2.39,2.070213439,2,2.29,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-RE24MKR,Malaysia,2.11,2.0222,2,1.7,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E21NKR,Malaysia,1.8,2.122783136,2,1.57,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E12NKR,Malaysia,0.83,3.262924409,3,0.54,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-S12NKR,Malaysia,0.86,3.089644551,3,0.62,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Panasonic,CS_CU-S18NKR,Malaysia,1.3,2.690082484,2.5,0.98,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Panasonic,CS_CU-RE18NKR,Malaysia,1.3,2.669311236,2.5,1.03,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E18NKR,Malaysia,1.3,2.656360768,2.5,1.01,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E28LKR,Malaysia,2.65,1.2688,1,2.4,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E9NKR,Malaysia,0.55,4.532529755,4.5,0.16,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E7NKR,Malaysia,0.46,3.762833601,3.5,0.07,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-E24NKR,Malaysia,2.11,2.067842529,2,1.77,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS-RE12NKR/CU-RE12NKR,China,0.94,3.222741294,3,0.48,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS-RE9NKR/CU-RE9NKR,China,0.65,3.735826492,3.5,0.02,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-S28MKR,Malaysia,2.46,1.8676,1.5,2.08,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,PANASONIC,CS-F50MD1E5/CU-L50DBE8,"China,Malaysia",4.9,1.297,1,3,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS_CU-S24LKR,Malaysia,2.33,1.5684,1.5,2.22,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Panasonic,CS_CU-S12LKR,Malaysia,0.96,2.363,2,0.7,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Panasonic,CS-RE12JKR-1/CU-RE12JKR-1,China,1.01,2.2456,2,0.42,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Panasonic,CS-RE12JKR/CU-RE12JKR,China,1.01,2.2457,2,0.42,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,CS-F43DTE5/CU-L43DBE5,"China,Malaysia",4.15,1.4888,1,3,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,S-71PU1R5/U-71PE1R5,China,1.8,2.734092088,2.5,1.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,S-125PU1R5/U-125PE1R5,China,3.47,2.192743504,2,3,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,CS-F50MD1E5/CU-L50DBE5,"China,Malaysia",4.9,1.1818,1,3,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,CS-F34DB4E5/CU-L34DBE5,"China,Malaysia",2.59,2.96,2.5,2.5,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,CS-F28DB4E5/CU-L28DBE5,"China,Malaysia",2,2.28,2,1.8,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,PANASONIC,CS-F24DB4E5/CU-L24DBE5,"China,Malaysia",1.7,2.54,2.5,1.6,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MDV,MCD-46HRFN1-Q/MOU-46HFN1-Q,China,4.05,1.9477,1.5,2.94,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MDV,MHD-48HRFN1-M4/ MOU-48HFN1-M4,China,4.2,2.072,2,2.06,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MDV,MCD-30HRFN1-Q/MOU-30HFN1-Q,China,2.47,2.1072,2,1.17,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MDV,MCD-42HRFN1-Q/MOU-42HFN1-Q,China,3.45,1.8569,1.5,2.12,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MDV,MHD-36HRDN1-M4/ MOU-36HFN1-M4,China,3.18,1.8327,1.5,1.89,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,MDV,MHG-60HWFN1-Q/ MOU-60HFN1-Q,China,5.3,1.9721,1.5,2.63,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV24UWBN/AQV24UWBX,China,2.3,1.6948,1.5,1.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV24UWAN/AQV24UWAX,China,2.3,1.6948,1.5,1.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV12UWBN/AQV12UWBX,China,0.92,3.1494,3,0.5,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV12UWAN/AQV12UWAX,China,0.92,3.1494,3,0.5,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,ASV12UWMN/ASV12UWMX,Thailand,1.02,2.2776,2,0.7,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,SAMSUNG ELECTRONICS,ASV12UWLN/ASV12UWLX,Thailand,1.02,2.2776,2,0.7,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV18UWBN/AQV18UWBX,China,1.4,2.5644,2.5,1.1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV18UWAN/AQV18UWAX,China,1.4,2.5644,2.5,1.1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV12NSGN/AQV12NSGX,China,0.98,2.6022,2.5,0.8,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV12NSFN/AQV12NSFX,China,0.98,2.6022,2.5,0.8,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,ASV09UWMN/ASV09UWMX,Thailand,0.66,3.0542,3,0.2,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,SAMSUNG ELECTRONICS,ASV09UWLN/ASV09UWLX,Thailand,0.66,3.0542,3,0.2,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,SAMSUNG ELECTRONICS,TH060EAV1/UH060EAV1,China,1.93,1.3074,1,1.3,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,JH026EAV1/UH026EAV1,China,0.67,2.5342,2.5,0.35,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,DH140EAV/UH140EAV,China,4.65,1.1584,1,2.9,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,CH140EAV/UH140EAV,China,4.65,1.112,1,3.8,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Haier,HSU-12HC03/R2(DB),China,1,2.0324,2,1.13,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV18NSDN/AQV18NSDX,China,1.56,2.0066,2,1.029,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV18NSBN/AQV18NSBX,China,1.56,2.0066,2,1.029,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,JH052EAV1/UH052EAV1,China,1.56,1.3714,1,0.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,TH052EAV1/UH052EAV1,China,1.46,1.6482,1.5,1.02,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,SH026EAV1/UH026EAV1,China,0.7,2.1682,2,0.55,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,EH070EAV1/UH070EAV1,China,2.2,1.6696,1.5,1.7,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,EH052EAV1/UH052EAV1,China,1.55,1.6298,1.5,1.15,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,EH035EAV1/UH035EAV1,China,1.15,1.434,1,0.5,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,CH105EAV/UH105EAV,China,3.27,1.6266,1.5,2.25,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV30JDN/AQV30JDX,China,2.6,1.637,1.5,2.712,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV30JAN/AQV30JAX,China,2.6,1.637,1.5,2.712,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV24NSGN/AQV24NSGX,China,2.12,1.9952,1.5,1.63,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV24NSFN/AQV24NSFX,China,2.12,1.9952,1.5,1.63,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV09NSDN/AQV09NSDX,China,0.613,3.2562,3,0.38,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV09NSBN/AQV09NSBX,China,0.613,3.2562,3,0.38,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,AKAI,TEM-70CHSAAK5,China,1.91,2.7209,2.5,1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV09KWAN/AQV09KWAX,China,0.47,5.384,5,0.1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV30UWCN/AQV30UWCX,China,2.48,2.2065,2,1.7,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV24UWCN/AQV24UWCX,China,2.1,2.3431,2,1.7,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV18UWLN/AQV18UWLX,Thailand,1.4,2.5693,2.5,1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS1404PXEA/RC140PHXEA,"""Korea, Republic of""",4.24,2.0933,2,3.5,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS1004ZXEA/RC100ZHXEA,"""Korea, Republic of""",2.33,4.2383,4,1.7,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS1004PXEA/RC100PHXEA,"""Korea, Republic of""",2.5,3.6038,3.5,2,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS0714PXEA/RC071PHXEA,,2.03,2.6534,2.5,1.42,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,Haier,HSU-09HEA03/R2(DB)-I,China,0.78,1.82,1.5,0.88,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS125HHXEN/RC125DHXEN,China,4.1,1.4174,1,0.8,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS105HHXEN/RC105DHXEN,China,3.44,1.4154,1,0.5,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,AGER,AWM-35VA,China,1.02,2.32,2,0.375,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,AGER,AWM-27B,China,0.8,2.26,2,0.426,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS052JHXEN/RC052DHXEN,China,1.56,1.3714,1,0.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS026JHXEN/RC026DHXEN,China,0.67,2.5778,2.5,0.35,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS035LHXEN/RC035DHXEN,China,1.15,1.434,1,0.5,Configuration,Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS060MHXEN/RC060DHXEN,China,1.93,1.3074,1,1.3,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,ACN052NDEHH/RC052DHXEH,China,1.39,3.138700851,3,1.25,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,ACN035NDEHH/RC035DHXEH,China,0.94,3.514670923,3.5,0.87,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,ACN026NDEHH/RC026DHXEH,China,0.65,3.343366794,3,0.65,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV30TWDN/AQV30TWDX,China,2.47,2.082170576,2,2.3,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,AQV24TWDN/AQV24TWDX,China,2.1,2.211747902,2,1.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS, AQV18TWSN/AQV18TWSX,Thailand,1.4,2.534334771,2.5,1.1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS, AQV12TWSN/AQV12TWSX,Thailand,0.92,3.100824801,3,0.6,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,SAMSUNG ELECTRONICS,NS052MHXEN/RC052DHXEN,China,1.46,1.6482,1.5,1.02,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DELONGHI,DECON53AUP,China,1.7,1.4692,1,1.4,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DELONGHI,DECON81AUP,China,2.63,1.432,1,2.2,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DAIKIN,FTKS60L / RKS60L,Thailand,1.69,2.6424,2.5,0.94,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Toshiba,RAS-16N3KV2-A + RAS-16N3AV2-A,Thailand,1.34,1.8055,1.5,1,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DAIKIN,FTKS50L / RKS50L,Thailand,1.32,3.2308,3,0.49,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
Air Conditioner,Toshiba,RAS-13N3KV2-A / RAS-13N3AV2-A,Thailand,0.92,2.7568,2.5,0.6,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DELONGHI,DEINV35AUP,China,0.99,2.5007,2.5,0.91,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DELONGHI,DECON71AUP,China,2.3,1.4508,1,1.9,Configuration,Non Ducted,Type,Single Split System,Capability,Reverse Cycle,,
Air Conditioner,DAIKIN,FTKS71L / RKS71L,Thailand,2.08,2.3254,2,1.58,Configuration,Non Ducted,Type,Single Split System,Capability,Cooling Only,,
