Appliance,Brand,Model.No,Country,CEC_,New.SRI,New.Star,Tot.Wat.Cons,Cap,Factoid1Name,Factoid1Value,Factoid2Name,Factoid2Value,Factoid3Name,Factoid3Value
Clothes Washer,BMC,BTWM601,China,443,2.1722,2,146.2,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WESTINGHOUSE,LT809SA,Australia,695,2.005,2,116.5,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,OMEGA,OWD8000WA,Italy,292,4.2044,4,67,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,OMEGA,OWD6000WA,Italy,248,3.8762,3.5,60,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,36P500M,Australia,479,1.69,1.5,111.6,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT902SA,"Australia,Thailand",499,3.04,3,91.5,9,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT802SA,"Australia,Thailand",456,3.007,3,81.4,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,36S605M,Australia,498,2.06,2,83.2,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,22S950L,Australia,809,2.004,2,134.6,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BOSCH,WAY32840AU,Germany,320,4.041024085,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,BOSCH,WAY32540AU,Germany,320,4.041024085,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WF-T6571,Thailand,655,1.521599048,1.5,93.3,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,HOTPOINT,UTWT07,China,527,2.444316094,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,water saving
Clothes Washer,HOTPOINT,UTWT07,China,527,2.444316094,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,water saving
Clothes Washer,LG,WD14130RD6,"""Korea, Republic of""",340,4.036054311,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD14130FD6,"""Korea, Republic of""",340,4.036054311,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,TSUBA TECHNOLOGY,TXQB60-660,China,517,1.918,1.5,113.09,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SUMIDA,SWXQB60-660,China,517,1.918227787,1.5,113.09,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14130D6,"""Korea, Republic of""",341,4.014974649,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD14139D6,"""Korea, Republic of""",341,4.014974649,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,HOTPOINT,HPFLW7,China,318,3.5,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ELECTROLUX,EWF1092,Thailand,283,4.052,4,76.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-R10856,"""Korea, Republic of""",693,2.531593961,2.5,99.4,10,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-R10806,"""Korea, Republic of""",693,2.531593961,2.5,99.4,10,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SIMPSON,22S750M,Australia,648,2.04,2,103.9,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SIMPSON,SWT801,Thailand,699,2.02,2,115.7,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,WESTINGHOUSE,LT959SA,Australia,797,2.091,2,130.1,9.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWF1090,Thailand,283,4.052,4,76.5,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,22S800L,Australia,695,2.005,2,116.5,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWF1470,Italy,246,4.133,4,67.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L98690FL,Italy,413,3.669509078,3.5,0,9,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,euro,E712FLW,China,257,4.015276278,4,57.44,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ELECTROLUX,EWF1481,Thailand,330,4.02,4,55.9,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWF10761,Thailand,320,3.52,3.5,70.45,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,36S605N,Thailand,498,2.06,2,82.2,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ELECTROLUX,EWW1273,Thailand,342,3.51,3.5,58,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,22S750N,Thailand,625,2.07,2,106,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,AEG,LL1620,Italy,215,4.49,4,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L86800,Italy,215,4.49,4,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L62800,Italy,350,3.386,3,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L74800,Italy,350,3.386,3,68.2,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,AEG,L50600,Italy,321,3.121,3,61.4,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SIMPSON,SWT552SA,Thailand,303,3,3,56.3,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW512,New Zealand,472,2.0495,2,75.17,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,Tylex,WM2009E,China,427,2.558001267,2.5,56.51,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,AWARD,CW814,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TRIESTE,TR-XQB60-560,China,443,2.17277,2,146,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,TUSCANY,TWMTL6,China,551,1.733267,1.5,136.21,6,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Aspira,TWLWF70,China,402,3.087430364,3,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Russells,XQB60-618D,China,613,0.013749636,1,0,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Aspira,TWLWP60,China,630,1.617991897,1.5,0,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TRIESTE,TRWTL-70,China,527,2.444317526,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,TRIESTE,TRXQB 90-8805,China,675,2.051,2,185.45,8.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,ASKO,W6984,Sweden,180,5.03,5,59.3,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6564,Sweden,180,5.03,5,59.3,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,W6444,Sweden,180,5.03,5,59.3,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,CLASSIQUE,CL7EL,China,674,1.521368342,1.5,0,7,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,FISHER & PAYKEL,GW712,New Zealand,581,2.36263,2,100,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,MW612,New Zealand,562,2.02591,2,92,6.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,FISHER & PAYKEL,GW512,New Zealand,440,2.20884,2,73,5.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,WF0854W8E,"""Korea, Republic of""",445,3.347,3,72.06,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5835,Germany,216,4.73,4.5,60.77,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Swiss Appliances,HBTI-1460CV4TJ,Turkey,302,4.0908,4,63.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,SW70SP,Thailand,595,2.015,2,71.06,7,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,PYE,AWM5,China,459,1.792,1.5,118.4,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Continental,XQG70-A112PE,China,318,3.51805,3.5,59.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Daijitsu,CTG128D,China,376,3.4784,3,97.1,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SINGER,SI50-139G,China,371,2.2524,2,90.39,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,SW50USP,Thailand,569,1.25475,1,106.5,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ARISTON,AQ9F 29U,Italy,350,3.7341,3.5,68.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,AQ9L 29U,Italy,350,3.7341,3.5,68.3,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,CAWD125,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ARML125,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ARMF125,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ARXF125,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF8802RPA,"""Korea, Republic of""",387,3.6,3.5,67.44,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIDXL126,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,WIXE127,Italy,528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ZEROWATT,XQB70-722,China,569,1.895426523,1.5,102,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ANDI,AFWD14LA8H,Italy,292,4.2044,4,66.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14030FD,"""Korea, Republic of""",335,4.0912,4,71.37,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PYE,FLW7,China,257,4.02,4,56,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF8802RSW,"""Korea, Republic of""",387,3.6,3.5,67.44,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARISTON,ARF105,Italy,546,2.1748,2,69.34,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WD856UHSAWQ,China,380,3.694701992,3.5,69,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,MIELE,W 1913,Germany,210,4.52,4.5,69.25,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF0700NCF,"""Korea, Democratic People's Republic of""",409,3.0493,3,53.4,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF7704S8V,"""Korea, Democratic People's Republic of""",316,3.8394,3.5,62.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 1954,Germany,199,4.7,4.5,62.72,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ARDA,RVP60RC,China,443,2.173,2,146.2,6,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,DAEWOO,DWC-LD1412,"""Korea, Republic of""",280,4.371,4,67.2,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWD-LD1411,"""Korea, Republic of""",280,4.371,4,67.2,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWD-LD1412,"""Korea, Republic of""",280,4.371,4,67.2,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Indesit,PWC 7127 S,Italy,353,3.50403,3.5,63.35,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Indesit,PWC 7128 W,Italy,353,3.50403,3.5,63.35,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,WMC64V,Sweden,250,4.21,4,77,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ASKO,WMC64P,Sweden,250,4.21,4,77,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WT-H655,Thailand,550,2.05,2,66.72,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H650,Thailand,550,2.05,2,66.72,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H755,Thailand,640,2.04,2,73.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H750,Thailand,640,2.04,2,73.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Indesit,PWE 8147 S,Italy,490,3.13235,3,60.94,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Indesit,PWE 8148 W,Italy,490,3.13235,3,60.94,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,TURBO LINE,BRWM 8,China,733,1.817,1.5,187.05,8.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,DAEWOO,DW-900C,"""Korea, Republic of""",597,2.0128,2,114.56,7,Type,Non-Drum,Loading,Twin Tub,Machine Action,Agitator
Clothes Washer,Ariston,AQ9D49 UH/V,Italy,490,3.13235,3,60.94,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ariston,AQ9D49 U/V,Italy,490,3.13235,3,60.94,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIDEA,AW52-9906B,China,516,1.3924,1,137.87,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MIDEA,AW52-9906A,China,516,1.3924,1,137.87,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,MIDEA,AW52-9906,China,516,1.3924,1,137.87,5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,JINLING,XQB70-71,China,1180,0.095,1,175.9,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TURBO LINE,BRWM50,China,459,1.768969,1.5,118.5,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SINGER,SIWM7000,China,569,1.895426523,1.5,102,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,TURBO LINE,BRWM7,China,644,1.7,1.5,162.5,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ZEROWATT,XQB50-808GF,China,459,1.768969,1.5,118.5,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,HELLER,HW701,China,569,1.895426523,1.5,102,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Baumatic,BWM51,China,439,1.748101189,1.5,69.1,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-H9506,"""Korea, Republic of""",678,2.503283581,2.5,96.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,EUROMAID,WM55,China,474,2.004876215,2,0,5.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,VENINI,VWM51,China,439,1.748101189,1.5,69.1,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,ARISTON,AQ7L 05 U,Italy,580,2.2322,2,61.6,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,INDESIT,IWB 6085 B AUS,Italy,448,2.481,2,49.5,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Galanz,XQG60-A812TE,China,245,3.792574822,3.5,56.12,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,HOOVER,WDYN 9646P,Italy,241,4.5265,4.5,64,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Baumatic,BWM71,China,601,1.802194607,1.5,92.93,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WT-R10686,"""Korea, Republic of""",693,2.531593961,2.5,99.4,10,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,VENINI,VWM71,China,601,1.802194607,1.5,92.93,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,WHIRLPOOL,WFE1490C*,Italy,432,3.509645285,3.5,0,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,STIRLING,STLW70,China,527,2.444316094,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,
Clothes Washer,Smeg,SAWD612,Italy,700,1.288094147,1,74.4,6,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,INDESIT,IWDC 7125 B,"Italy,Poland",528,2.5173,2.5,60.34,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14022D6,"""Korea, Republic of""",375,3.51133936,3.5,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,LG,WD12021D6,"""Korea, Republic of""",350,3.514209906,3.5,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,MEC,WM07E,China,527,2.444470288,2,0,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14023D6,"""Korea, Republic of""",300,4.048581309,4,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,HAIER,HWM75TL,China,750,1.549,1.5,147.53,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,GE,WIV683CJ***,China,527,3.1595,3,112,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,VHDF 710,China,334,3.127182835,3,0,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,HOOVER,DST 10146P,"Italy,China",257,4.5463,4.5,76.4,9,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,LG,WD14024D6,"""Korea, Republic of""",328,4.010852682,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,ANDI,AFWD12LA6H,Italy,248,3.8762,3.5,60,6,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ANDI,AFW14CF8H,Italy,292,4.2044,4,66.8,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,ANDI,AFW12CF7H,Italy,259,4.1784,4,69.9,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WA75G9T,Thailand,777,1.500500575,1.5,99.1,7.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WA456DRHDWR,China,535,3.104477577,3,87.5,9.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14022RD6,"""Korea, Republic of""",375,3.522949606,3.5,0,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WA85GWW,"""Korea, Republic of""",870,1.545070375,1.5,109.7,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WA85GWG,"""Korea, Republic of""",870,1.545070375,1.5,109.7,8.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,Baumatic,BWM5001,China,400,1.934020682,1.5,65.63,5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,LG,WD14135D6,"""Korea, Republic of""",341,4.01622207,4,0,8.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,Baumatic,BWM7001,China,567,1.97152948,1.5,90.16,7,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,PYE,AWM800,China,665,1.87892,1.5,141.1,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,TSUBA TECHNOLOGY,TXQB70-670,China,527,2.17901958,2,0,7,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,MIELE,W 5741,Germany,208,4.75,4.5,62.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5820,Germany,208,4.75,4.5,62.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5903,Germany,208,4.75,4.5,62.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,WT 2780,Germany,200,4.17,4,51.4,5.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5943,Germany,211,4.79,4.5,59.09,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WA406DJHDWR,China,500,3.13993038,3,84,9,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,BEKO,WMB 651241 L,Turkey,390,3.012946637,3,0,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BEKO,WMB 81241 LC,Turkey,395,3.509742633,3.5,68.2,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BEKO,WMB 81641 LC,Turkey,328,4.006274071,4,0,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BEKO,WMB 751441 LA,Turkey,306,4.00065664,4,0,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BEKO,WMB 651441 L,Turkey,260,4.003454492,4,0,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,BEKO,WMB 71231 LA,Turkey,425,3.005787506,3,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,BEKO,WMB 751241 LA,Turkey,427,3.143416913,3,63.5,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,EUROMAID,WM5,China,340,2.587,2.5,59.04,5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,EUROMAID,WM7,China,394,3.1889,3,59.93,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,Ariston,WMG 829 B,Italy,306,4.057836373,4,0,8,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WF0754W7V,"""Korea, Republic of""",410,3.254,3,60.37,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF8750LSW,"""Korea, Republic of""",467,2.9685,2.5,64.16,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,ATG50FWP301AW01,United States,624,1.909769563,1.5,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SPEED QUEEN,ATE50FWP431AW01,United States,624,1.909769563,1.5,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SPEED QUEEN,AFN51FSP301AN01,United States,624,1.909769563,1.5,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SPEED QUEEN,AFN50FSP301AW01,United States,624,1.909769563,1.5,0,7,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SPEED QUEEN,AWNA62SP301AW01,United States,904,0.887805777,1,0,7,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,SPEED QUEEN,AWNA62SN301AW01,United States,899,0.904139515,1,0,7,Type,Drum,Loading,Top,Machine Action,
Clothes Washer,SPEED QUEEN,AFN51+,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,ATG50+,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,ATE50+,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SPEED QUEEN,AFN50+,United States,560,2.49,2,91.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SINGER,SIWM8000,China,665,1.878,1.5,141.1,8,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WF1104XBC,"""Korea, Republic of""",377,4.105134216,4,85,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF1104XAC,"""Korea, Republic of""",377,4.105134216,4,85,10,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,SW80SP,Thailand,868,1.438,1,80.52,8,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,SW75V9W,Thailand,756,1.59,1.5,76.62,7.5,Type,Non-Drum,Loading,Top,Machine Action,Agitator
Clothes Washer,SAMSUNG ELECTRONICS,WF9854RWE,"""Korea, Republic of""",435,3.393,3,69.69,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF8802RPF,"""Korea, Republic of""",387,3.6,3.5,67.44,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WD8704EJA,"""Korea, Republic of""",362,3.5228,3.5,63.51,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF7704S8C,"""Korea, Democratic People's Republic of""",316,3.8394,3.5,62.3,7.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF7700N6W1,"""Korea, Democratic People's Republic of""",300,3.7045,3.5,54.6,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,WF7708N6W1,"""Korea, Democratic People's Republic of""",299,3.7586,3.5,56,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5965,Germany,221,4.84,4.5,66.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,W 5000,Germany,221,4.84,4.5,66.4,8,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,MIELE,PW 6065 Vario,Germany,250,4.05,4,57,6.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,PARMCO,PW-F85-W,"""Korea, Republic of""",280,4.371,4,67.2,8.5,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,DAEWOO,DWD-FD1452,"""Korea, Republic of""",363,3.376220806,3,58.79,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WF0702NCE,"""Korea, Democratic People's Republic of""",409,3.0307,3,57.5,7,Type,Drum,Loading,Front,Machine Action,Drum
Clothes Washer,SAMSUNG ELECTRONICS,SW65V9W,Thailand,645,1.6496,1.5,76.1,6.5,Type,Non-Drum,Loading,Top,Machine Action,Impeller
Clothes Washer,SAMSUNG ELECTRONICS,WF1752WPC,China,450,3.039520289,3,59.61,7.5,Type,Drum,Loading,Front,Machine Action,
Clothes Washer,SAMSUNG ELECTRONICS,WD1102XVM,China,475,3.56,3.5,81,10,Type,Drum,Loading,Front,Machine Action,Drum
