Submit_ID,Brand_Reg,Model_No,SoldIn,Country,screensize,Screen_Area,Screen_Tech,Pasv_stnd_power,Act_stnd_power,Act_stnd_time,Avg_mode_power,Star,SRI,CEC,SubmitStatus,ExpDate,GrandDate,Product Class
70563,SAMSUNG ELECTRONICS,UA32F5000AMXXY,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.23,0.0,0.0,39.0,7.0,7.59347506837,144.0,Approved,2018-02-25,,
70563,SAMSUNG ELECTRONICS,UA32F5000AMXRD,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.23,0.0,0.0,39.0,7.0,7.59347506837,144.0,Approved,2018-02-25,,
54915,BUSH,IDLCD3204HDB,Australia,China,80.0,2737.1,LCD,0.72,0.0,0.0,119.21,2.5,2.599,439.0,Approved,2016-02-15,,
56154,AWA,MSDV1911-O3-D0,Australia,China,47.01,944.2,LCD,0.348,0.0,0.0,29.75,5.0,5.107,120.0,Approved,2016-02-17,,
54875,AWA,MHDV2211-O3-D0,Australia,China,55.0,1277.8,LCD,0.53,0.0,0.0,42.56,4.0,4.118,180.0,Approved,2016-01-04,,
59795,sunview,SA26AHDP,Australia,China,66.2,1865.5,LCD,0.65,0.65,0.17,56.9,4.5,4.572,211.0,Approved,2016-08-31,,
59794,sunview,SA22AFEHDP,Australia,China,54.7,1270.9,LCD,0.5,0.5,0.17,19.6,8.0,8.026,75.0,Approved,2016-08-31,,
46683,sunview,SK19AH,Australia,China,48.0,1036.3,LCD,0.81,0.0,0.0,42.01,4.0,4.119,158.0,Approved,2014-11-24,,
54894,TOSHIBA,55WL700A,"Australia,New Zealand",Indonesia,139.0,8228.0,LCD (LED),0.21,30.68,0.0069,142.33,6.0,6.11,521.0,Approved,2015-12-21,,
52112,TOSHIBA,32DV700A,Australia,Taiwan,80.3,2764.1,LCD,0.42,0.0,0.0,65.23,5.0,5.322,241.0,Approved,2015-07-08,,
55068,AWA,MHDV2445-O3,Australia,China,59.77,1526.5,LCD (LED),1.013,0.0,0.0,34.253,5.5,5.618,145.0,Approved,2016-02-14,,
70580,SAMSUNG ELECTRONICS,PS43F4900AM,"Fiji,New Zealand",Malaysia,109.337,5153.07,Plasma,0.21,0.0,0.0,99.0,5.5,5.8368578985,363.0,Approved,2018-02-25,,
70580,SAMSUNG ELECTRONICS,PS43F4900AMXRD,"Fiji,New Zealand",Malaysia,109.337,5153.07,Plasma,0.21,0.0,0.0,99.0,5.5,5.8368578985,363.0,Approved,2018-02-25,,
54931,BUSH,IDLCD1904HDB,Australia,China,46.25,944.2,LCD,0.348,0.0,0.0,29.75,5.0,5.457,111.0,Approved,2015-12-21,,
58360,GRUNDIG,G32LCD,Australia,China,80.0,2744.0,LCD,0.72,0.0,0.0,119.21,2.5,2.608,439.0,Approved,2016-05-16,,
58360,GRUNDIG,G32LCDV,Australia,China,80.0,2744.0,LCD,0.72,0.0,0.0,119.21,2.5,2.608,439.0,Approved,2016-05-16,,
58356,GRUNDIG,G26LCDV,Australia,China,65.0,1863.9,LCD,0.673,0.0,0.0,57.545,4.5,4.506,214.0,Approved,2016-05-16,,
54744,BUSH,IDLED2601,Australia,China,65.0,1896.6,LCD (LED),0.519,0.0,0.0,43.532,5.5,5.81,162.0,Approved,2015-12-21,,
54059,BOIGLE,PDP4221,"Australia,New Zealand",China,106.68,4970.3,Plasma,0.512,122.26,0.17,157.74,3.5,3.548,586.0,Approved,2015-11-09,,
68584,sunview,SA32AEHDP,Australia,China,80.043,2737.0771,LCD (LED),0.35,0.0,0.0,49.16,6.0,6.54515202715,182.0,Approved,2018-02-20,,
59796,sunview,SA32AHDP,Australia,China,80.2,2761.9,LCD,0.65,0.65,0.17,98.6,3.0,3.471,364.0,Approved,2016-08-17,,
59733,VISION,VS42LEDP2,"Australia,New Zealand",China,112.066701567,5461.776,LCD (LED),0.464,105.62,0.03,106.76,5.5,5.69995348388,394.0,Approved,2016-10-18,,
59720,VISION,VS24LEDDVDP2,"Australia,New Zealand",China,59.8089296677,1528.497216,LCD (LED),0.53,31.2,0.03,35.23,6.0,6.04283322526,132.0,Approved,2016-10-18,,
59687,VISION,VS22LEDDVDP2,"Australia,New Zealand",China,54.6871704973,1277.919504,LCD (LED),0.542,30.14,0.03,33.8,5.5,5.68133009953,127.0,Approved,2016-10-18,,
51668,TOSHIBA,40RV700A,Australia,China,101.7,4421.1,LCD,0.42,0.0,0.0,103.34,5.0,5.033,380.0,Approved,2015-06-09,,
58301,TOSHIBA,26EL800AZ,"Australia,New Zealand",China,66.0,1866.2,LCD (LED),0.47,0.0,0.0,37.8,6.0,6.38,141.0,Approved,2016-05-16,,
58301,TOSHIBA,26EL800A,"Australia,New Zealand",China,66.0,1866.2,LCD (LED),0.47,0.0,0.0,37.8,6.0,6.38,141.0,Approved,2016-05-16,,
51608,TOSHIBA,42XL700A,"Australia,New Zealand",Indonesia,106.7,4863.9,LCD (LED),0.14,19.32,0.0069,87.76,6.0,6.147,322.0,Approved,2015-06-22,,
51078,TOSHIBA,22AV700A,Australia,China,54.9,1290.6,LCD,0.35,0.0,0.0,32.01,6.0,6.002,119.0,Approved,2015-06-01,,
63713,Bang & Olufsen,BeoPlay V1-40,"Australia,New Zealand",Denmark,101.549,4407.3,LCD (LED),0.35,0.0,0.0,86.0,5.5,5.79108654395,320.0,Approved,2017-06-25,,
47860,Bang & Olufsen,BeoVision 7-32,"Australia,New Zealand",Denmark,81.3,2817.8,LCD,1.0,0.0,0.0,121.0,2.5,2.622,447.0,Approved,2015-01-24,,
63714,Bang & Olufsen,BeoPlay V1-32,"Australia,New Zealand",Denmark,81.22,2817.84,LCD (LED),0.35,0.0,0.0,79.0,4.5,4.53065787028,292.0,Approved,2017-06-25,,
54892,TOSHIBA,46WL700A,"Australia,New Zealand",Indonesia,117.0,5833.1,LCD (LED),0.2,25.73,0.0069,116.57,5.5,5.602,427.0,Approved,2015-12-21,,
49595,Bang & Olufsen,BeoVision 10 - 46,"Australia,New Zealand",Denmark,116.8,5833.1,LCD (LED),0.9,0.0,0.0,147.0,4.5,4.516,544.0,Approved,2015-04-13,,
47858,Bang & Olufsen,BeoVision 7 - 40,"Australia,New Zealand",Denmark,101.6,4407.3,LCD,1.0,0.0,0.0,251.0,1.0,1.039,924.0,Approved,2015-02-02,,
47811,Bang & Olufsen,BeoVision 10,"Australia,New Zealand",Denmark,101.6,4407.3,LCD (LED),1.0,0.0,0.0,193.0,2.0,2.22,710.0,Approved,2015-02-02,,
51074,TOSHIBA,40CV700A,Australia,China,101.7,4421.1,LCD,0.41,0.0,0.0,100.37,5.0,5.165,369.0,Approved,2015-06-09,,
54537,TOSHIBA,42SL700A,"Australia,New Zealand","China,Taiwan",107.0,4882.5,LCD (LED),0.4,0.0,0.0,81.02,6.0,6.509,298.0,Approved,2015-12-21,,
52514,TOSHIBA,40XV700A,"Australia,New Zealand",Indonesia,102.0,4412.3,LCD,0.16,17.76,0.0069,113.68,4.5,4.62,416.0,Approved,2015-08-03,,
50973,TOSHIBA,26AV700A,Australia,China,66.1,1872.0,LCD,0.4,0.0,0.0,50.48,5.0,5.124,187.0,Approved,2015-05-23,,
50818,TOSHIBA,32AV700A,Australia,China,80.2,2754.1,LCD,0.43,0.0,0.0,68.14,5.0,5.127,251.0,Approved,2015-05-23,,
59693,TOSHIBA,55WL800AZ,"Australia,New Zealand",China,139.0,8228.0,LCD (LED),0.2,18.87,0.0069,113.23,7.0,7.129,415.0,Approved,2016-07-17,,
59693,TOSHIBA,55WL800A,"Australia,New Zealand",China,139.0,8228.0,LCD (LED),0.2,18.87,0.0069,113.23,7.0,7.129,415.0,Approved,2016-07-17,,
59691,TOSHIBA,46WL800AZ,"Australia,New Zealand",China,117.0,5833.1,LCD (LED),0.19,20.7,0.0069,95.15,6.0,6.506,349.0,Approved,2016-07-17,,
59691,TOSHIBA,46WL800A,"Australia,New Zealand",China,117.0,5833.1,LCD (LED),0.19,20.7,0.0069,95.15,6.0,6.506,349.0,Approved,2016-07-17,,
58942,TOSHIBA,46SL800AZ,"Australia,New Zealand",China,117.0,5833.1,LCD (LED),0.14,20.13,0.025,83.47,7.0,7.095,306.0,Approved,2016-07-16,,
58942,TOSHIBA,46SL800A,"Australia,New Zealand",China,117.0,5833.1,LCD (LED),0.14,20.13,0.025,83.47,7.0,7.095,306.0,Approved,2016-07-16,,
58939,TOSHIBA,32SL800AZ,"Australia,New Zealand",China,80.0,2743.1,LCD (LED),0.17,21.21,0.025,54.78,6.0,6.086,202.0,Approved,2016-07-16,,
58939,TOSHIBA,32SL800A,"Australia,New Zealand",China,80.0,2743.1,LCD (LED),0.17,21.21,0.025,54.78,6.0,6.086,202.0,Approved,2016-07-16,,
58382,TOSHIBA,40LV800AZ,"Australia,New Zealand",China,101.6,4412.3,LCD,0.49,0.0,0.0,103.93,5.0,5.002,382.0,Approved,2016-05-16,,
58382,TOSHIBA,40LV800A,"Australia,New Zealand",China,101.6,4412.3,LCD,0.49,0.0,0.0,103.93,5.0,5.002,382.0,Approved,2016-05-16,,
58376,TOSHIBA,32EL800AZ,"Australia,New Zealand",China,81.0,2732.2,LCD (LED),0.46,0.0,0.0,49.59,6.0,6.49,184.0,Approved,2016-05-16,,
58376,TOSHIBA,32EL800A,"Australia,New Zealand",China,81.0,2732.2,LCD (LED),0.46,0.0,0.0,49.59,6.0,6.49,184.0,Approved,2016-05-16,,
58368,TOSHIBA,32AV800AZ,"Australia,New Zealand",China,81.0,2732.2,LCD,0.48,0.0,0.0,61.62,5.5,5.529,228.0,Approved,2016-05-16,,
58368,TOSHIBA,32AV800A,"Australia,New Zealand",China,81.0,2732.2,LCD,0.48,0.0,0.0,61.62,5.5,5.529,228.0,Approved,2016-05-16,,
70658,Polaroid,I0309,"Australia,New Zealand",China,80.414,2761.94,LCD (LED),0.35,0.0,0.0,74.7,4.5,4.72768200577,275.0,Approved,2018-02-22,,
52979,GVA,G19HDLED1,"Australia,Fiji,New Zealand",China,46.99,944.2,LCD (LED),0.31,0.0,0.0,27.1,5.5,5.88,101.0,Approved,2015-08-29,,
52977,GVA,G22FHDLED2,"Australia,Fiji,New Zealand",China,54.864,1312.6,LCD (LED),0.59,0.0,0.0,29.7,6.0,6.322,112.0,Approved,2015-08-29,,
70628,Polaroid,I0315,"Australia,New Zealand",China,106.697,4863.9,LCD (LED),0.38,0.0,0.0,74.6,6.0,6.85398219613,275.0,Approved,2018-02-22,,
70623,Polaroid,I0314,"Australia,New Zealand",China,80.016,2739.21,LCD (LED),0.31,0.0,0.0,45.3,6.0,6.9333919652,167.0,Approved,2018-02-22,,
70723,LG,42LT760H-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",106.729,4867.7366,LCD (LED),0.38,0.0,0.0,55.14,7.0,7.41146623837,243.0,Approved,2018-03-12,,
69375,VISION,VS22LEDDVDP4,"Australia,Fiji,New Zealand",China,54.687,1277.919504,LCD (LED),0.703,0.0,0.0,24.82,6.0,6.98233204715,95.0,Approved,2018-03-01,,
70633,Polaroid,I0316,"Australia,New Zealand",China,117.118,5845.84,LCD (LED),0.37,0.0,0.0,88.3,6.0,6.83370980877,325.0,Approved,2018-02-22,,
70721,LG,37LT760H-TA,"Australia,New Zealand","""Korea, Republic of"",Indonesia",92.719,3673.6226,LCD (LED),0.37,0.0,0.0,48.26,7.0,7.0917370089,205.0,Approved,2018-03-07,,
53924,NEONIQ,TL185F2,"Australia,Fiji,New Zealand",China,46.99,967.4,LCD,0.62,0.0,0.0,30.2,5.0,5.4,114.0,Approved,2015-10-11,,
70613,LG,32LN571B-TE,"Australia,New Zealand","""Korea, Republic of"",Indonesia",80.043,2737.0771,LCD (LED),0.22,0.0,0.0,34.44,8.0,8.08763121012,129.0,Approved,2018-03-01,,
70536,LG,24MA53D,"Australia,New Zealand","""Korea, Republic of"",Indonesia",60.468,1562.555,LCD (LED),0.23,0.0,0.0,20.2,8.0,8.6442126834,75.0,Approved,2018-03-01,,
70533,LG,27MT93D,"Australia,New Zealand","Indonesia,""Korea, Republic of""",68.599,2010.7377,LCD (LED),0.19,0.0,0.0,27.1,8.0,8.16489806445,100.0,Approved,2018-03-01,,
70564,SAMSUNG ELECTRONICS,UA40F5000AM,"Australia,Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.22,0.0,0.0,56.0,7.0,7.76927244366,206.0,Approved,2018-02-25,,
70564,SAMSUNG ELECTRONICS,UA40F5000AMXXY,"Australia,Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.22,0.0,0.0,56.0,7.0,7.76927244366,206.0,Approved,2018-02-25,,
70564,SAMSUNG ELECTRONICS,UA40F5000AMXRD,"Australia,Fiji,New Zealand",Malaysia,101.637,4412.28,LCD (LED),0.22,0.0,0.0,56.0,7.0,7.76927244366,206.0,Approved,2018-02-25,,
70550,SAMSUNG ELECTRONICS,UA32F4000AM,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.24,0.0,0.0,30.0,8.0,8.75991298124,111.0,Approved,2018-02-25,,
70550,SAMSUNG ELECTRONICS,UA32F4000AMXXY,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.24,0.0,0.0,30.0,8.0,8.75991298124,111.0,Approved,2018-02-25,,
70550,SAMSUNG ELECTRONICS,UA32F4000AMXRD,"Australia,Fiji,New Zealand",Malaysia,80.054,2736.16,LCD (LED),0.24,0.0,0.0,30.0,8.0,8.75991298124,111.0,Approved,2018-02-25,,
70566,SAMSUNG ELECTRONICS,UA46F5000AM,"Australia,Fiji,New Zealand",Malaysia,116.818,5833.14,LCD (LED),0.24,0.0,0.0,58.0,8.0,8.71855463652,213.0,Approved,2018-02-25,,
70566,SAMSUNG ELECTRONICS,UA46F5000AMXXY,"Australia,Fiji,New Zealand",Malaysia,116.818,5833.14,LCD (LED),0.24,0.0,0.0,58.0,8.0,8.71855463652,213.0,Approved,2018-02-25,,
70566,SAMSUNG ELECTRONICS,UA46F5000AMXRD,"Australia,Fiji,New Zealand",Malaysia,116.818,5833.14,LCD (LED),0.24,0.0,0.0,58.0,8.0,8.71855463652,213.0,Approved,2018-02-25,,
70221,HISENSE,HL24K300L,"Australia,New Zealand",China,59.824,1528.845746,LCD (LED),0.27,0.0,0.0,24.46,7.0,7.33275827755,99.0,Approved,2018-02-28,,
46215,Palsonic,TFTV495PWHD,Australia,China,47.0,944.179,LCD,0.835,0.0,0.0,22.96,6.0,6.447,89.0,Approved,2014-10-01,,
46215,Palsonic,TFTV495PBHD,Australia,China,47.0,944.179,LCD,0.835,0.0,0.0,22.96,6.0,6.447,89.0,Approved,2014-10-01,,
46215,Palsonic,TFTV495HD,Australia,China,47.0,944.179,LCD,0.835,0.0,0.0,22.96,6.0,6.447,89.0,Approved,2014-10-01,,
70581,SAMSUNG ELECTRONICS,PS51F4900AM,"Fiji,New Zealand",Malaysia,128.841,7065.0,Plasma,0.21,0.0,0.0,102.0,6.0,6.9697930967,374.0,Approved,2018-02-25,,
70581,SAMSUNG ELECTRONICS,PS51F4900AMXRD,"Fiji,New Zealand",Malaysia,128.841,7065.0,Plasma,0.21,0.0,0.0,102.0,6.0,6.9697930967,374.0,Approved,2018-02-25,,
70618,LG,55LN5710-TE,"Australia,New Zealand","""Korea, Republic of"",Indonesia",138.783,8230.1184,LCD (LED),0.22,0.0,0.0,73.2,9.0,9.07313693938,269.0,Approved,2018-02-26,,
58524,Palsonic,TFTV475LED,Australia,China,47.0,947.1,LCD (LED),0.48,0.17,0.0,26.42,5.5,5.977,99.0,Approved,2016-05-25,,
58014,Palsonic,TFTV326FHD,Australia,China,80.0,2743.7,LCD,0.775,0.0,0.0,85.96,4.0,4.053,318.0,Approved,2016-05-08,,
53947,Palsonic,TFTV8150LED,Australia,China,80.0,2803.9,LCD (LED),0.5,0.0,0.0,96.2,3.5,3.65,354.0,Approved,2015-10-18,,
50147,Palsonic,TFTV6040BR,Australia,China,60.0,1528.5,LCD,0.6122,0.0,0.0,47.32,4.5,4.754,176.0,Approved,2015-04-12,,
46091,Palsonic,TFTV6839DT,Australia,China,66.0,1863.83,LCD,0.9496,0.0,0.0,58.8,4.0,4.382,220.0,Approved,2014-10-01,,
46036,Palsonic,TFTV551FHD,Australia,China,54.5,1277.9,LCD,0.938,0.0,0.0,42.99,4.5,4.59,162.0,Approved,2014-10-01,,
46035,Palsonic,TFTV683HD,Australia,China,66.0,1863.8,LCD,0.68,0.0,0.0,69.8,3.5,3.65,259.0,Approved,2014-10-01,,
70743,HISENSE,HL50K160PL,Australia,China,125.731,6754.867344,LCD (LED),0.45,0.0,0.0,73.64,8.0,8.02078585494,284.0,Approved,2018-02-28,,
63512,TEAC,LEDV32U83HD,Australia,China,80.133,2744.0136,LCD (LED),0.4,0.0,0.0,33.0,8.0,8.09666622579,129.0,Approved,2017-04-25,,
53485,GVA,G32FHDLCD1,"Australia,Fiji,New Zealand",China,81.28,2736.7,LCD,0.87,0.0,0.0,91.7,3.5,3.744,340.0,Approved,2015-09-26,,
51064,MVM,LCD2110DVD,"Australia,Fiji,New Zealand",China,54.864,1281.5,LCD,0.96,42.53,1.0,43.66,4.0,4.126,180.0,Approved,2015-05-26,,
70792,GVA,GVA32DLEDCV,"Australia,New Zealand",China,80.039,2736.70931232,LCD (LED),,,,40.4,7.0,7.44122707966,149.0,Approved,2018-03-04,,
70792,GVA,GVA32DLEDV,"Australia,New Zealand",China,80.039,2736.70931232,LCD (LED),,,,40.4,7.0,7.44122707966,149.0,Approved,2018-03-04,,
51060,NEONIQ,LCH2292D,"Australia,Fiji,New Zealand",China,55.88,1277.9,LCD,0.67,0.0,0.0,39.3,5.0,5.026,147.0,Approved,2015-05-11,,
63510,TEAC,LEDV19U83HD,Australia,China,47.013,944.1792,LCD (LED),0.59,0.0,0.0,20.5,7.0,7.09556510275,77.0,Approved,2017-07-15,,
57741,PRIMA,LED3211HD,"Australia,Fiji,New Zealand",China,80.04,2736.7,LCD,0.43,0.0,0.0,58.72,5.5,5.756,217.0,Approved,2016-06-04,,
55014,NEONIQ,LED2401,"Australia,Fiji,New Zealand",China,59.944,1561.1,LCD (LED),0.79,0.0,0.0,40.5,5.0,5.476,152.0,Approved,2016-01-20,,
54485,GVA,G19HDLCDD1,"Australia,Fiji,New Zealand",China,47.0,944.2,LCD,0.487,0.0,0.0,35.7,4.5,4.646,133.0,Approved,2015-11-03,,
54482,Telefunken,TP32C8,"Australia,Fiji,New Zealand",China,81.0,2736.7,LCD,0.652,0.0,0.0,118.0,2.5,2.64,435.0,Approved,2015-11-03,,
54469,NEONIQ,ELYS4215,"Australia,Fiji,New Zealand",China,106.68,4970.2,Plasma,0.517,0.0,0.0,138.2,4.0,4.188,508.0,Approved,2015-11-03,,
54326,Philips,22PFL3409,"Australia,Fiji,New Zealand",China,55.88,1277.8,LCD,0.24,0.0,0.0,41.76,4.5,4.788,155.0,Approved,2016-02-22,,
51056,NEONIQ,LCH2692D,"Australia,Fiji,New Zealand",China,66.04,1891.2,LCD,0.95,0.0,0.0,58.8,4.0,4.429,220.0,Approved,2015-07-07,,
51047,NEONIQ,LCF3292,"Australia,Fiji,New Zealand",China,81.28,2736.7,LCD,0.87,0.0,0.0,91.7,3.5,3.744,340.0,Approved,2015-07-04,,
51040,NUTEC,NUE3201,"Australia,Fiji,New Zealand",China,81.28,2736.7,LCD,0.8,0.0,0.0,141.6,1.5,1.831,521.0,Approved,2015-05-11,,
50995,NEONIQ,LEF4290,"Australia,Fiji,New Zealand",China,107.23,4908.8,LCD (LED),0.63,0.0,0.0,118.7,4.5,4.814,437.0,Approved,2015-05-11,,
50601,GVA,GVA32HDLCD1,"Australia,Fiji,New Zealand",China,81.28,2736.7,LCD,0.8,0.0,0.0,141.6,1.5,1.831,521.0,Approved,2015-05-11,,
70718,LG,55LA8600-TA,"Australia,New Zealand","Indonesia,""Korea, Republic of""",138.783,8230.1184,LCD (LED),0.26,0.0,0.0,73.26,9.0,9.07313693938,269.0,Approved,2018-03-01,,
46697,Tecovision,TAL3226W,Australia,China,81.2,2820.93,LCD,0.9,0.9,8.0,109.0,3.0,3.091,403.0,Approved,2014-11-10,,
46697,Tecovision,TAL3226,Australia,China,81.2,2820.93,LCD,0.9,0.9,8.0,109.0,3.0,3.091,403.0,Approved,2014-11-10,,
50630,Teco,TA32N9PR,Australia,China,80.1,2743.1,LCD (LED),0.81,0.0,0.0,96.2,3.5,3.546,356.0,Approved,2015-04-13,,
70315,Kontech,LE,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-I0321,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-A17I0321,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-46F2,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-46F1,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-47F2,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-47F1,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE47A6,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
70315,Kontech,LE-47A6,"Australia,Fiji,New Zealand,Other",China,119.57,6136.0,LCD (LED),0.32,0.0,0.0,87.2,7.0,7.09756335986,320.0,Approved,2018-02-27,,
51127,Teco,TA22NAPR,"Australia,Fiji,New Zealand",China,54.7,1278.4,LCD (LED),0.89,0.0,0.0,32.3,5.5,5.826,123.0,Approved,2015-11-04,,
69387,TONGTEL,TLED50,"Australia,Fiji,New Zealand",China,125.731,6754.867344,LCD (LED),0.329,0.0,0.0,91.5,7.0,7.26729367104,336.0,Approved,2018-03-01,,
51054,Tecovision,LED32FDT1,"Australia,New Zealand",China,80.0,2736.2,LCD (LED),0.55,0.0,0.0,111.37,2.5,2.904,410.0,Approved,2015-06-23,,
70665,Polaroid,I0313,"Australia,New Zealand",China,54.849,1285.82,LCD (LED),0.26,0.0,0.0,26.48,6.0,6.86086675471,98.0,Approved,2018-02-26,,
70617,LG,47LN5710-TE,"Australia,New Zealand","""Korea, Republic of"",Indonesia",119.288,6080.1656,LCD (LED),0.19,0.0,0.0,68.1,8.0,8.16709388272,250.0,Approved,2018-02-26,,
70616,LG,47LA6230-TB,"Australia,New Zealand","""Korea, Republic of"",Indonesia",119.288,6080.1656,LCD (LED),0.19,0.0,0.0,66.66,8.0,8.25763070173,245.0,Approved,2018-02-26,,
46610,Teco,TA42N7PR,Australia,China,106.73,4867.573,LCD,0.9502,0.0,0.0,156.71,3.5,3.536,577.0,Approved,2014-10-22,,
70615,LG,42LN5710-TE,"Australia,New Zealand","""Korea, Republic of"",Indonesia",106.465,4843.638,LCD (LED),0.22,0.0,0.0,50.46,8.0,8.58997718408,186.0,Approved,2018-02-26,,
70614,LG,42LA6230-TB,"Australia,New Zealand","Indonesia,""Korea, Republic of""",106.465,4843.638,LCD (LED),0.19,0.0,0.0,52.28,8.0,8.42441777188,193.0,Approved,2018-02-26,,
63807,Tecovision,LED19AHRDLCBC,"Australia,Fiji,New Zealand",China,47.011,943.0,LCD (LED),0.55,0.0,0.0,23.2,6.0,6.49393962039,88.0,Approved,2017-03-22,,
63041,Tecovision,LED22AFRLLBB,"Australia,Fiji",China,55.073,1296.0,LCD (LED),0.42,0.0,0.0,34.4,5.5,5.68696084127,128.0,Approved,2017-03-20,,
63040,Tecovision,LED22AFRDLLBB,"Australia,Fiji",China,55.073,1296.0,LCD (LED),0.42,0.0,0.0,34.4,5.5,5.68696084127,128.0,Approved,2017-03-20,,
55634,Teco,TA26NBLRM,"Australia,New Zealand",China,65.6,1868.8,LCD,0.89,0.0,0.0,57.2,4.5,4.514,214.0,Approved,2016-02-06,,
55634,Teco,TA26NBLR,"Australia,New Zealand",China,65.6,1868.8,LCD,0.89,0.0,0.0,57.2,4.5,4.514,214.0,Approved,2016-02-06,,
46316,Tecovision,TAPL1926DW,Australia,China,48.26,995.0,LCD,0.45,0.45,8.0,42.0,4.0,4.068,156.0,Approved,2014-10-01,,
46316,Tecovision,TAPL1926D,Australia,China,48.26,995.0,LCD,0.45,0.45,8.0,42.0,4.0,4.068,156.0,Approved,2014-10-01,,
46300,Tecovision,TAPL2226W,Australia,China,55.88,1281.46,LCD,0.76,0.76,8.0,45.065,4.0,4.409,169.0,Approved,2014-10-01,,
46300,Tecovision,TAPL2226,Australia,China,55.88,1281.46,LCD,0.76,0.76,8.0,45.065,4.0,4.409,169.0,Approved,2014-10-01,,
46020,Teco,TA32N1PR,Australia,China,80.0,2736.7093,LCD,1.357,0.0,0.0,117.86,2.5,2.609,438.0,Approved,2014-10-01,,
65514,Tecovision,LED26AFRLGBC,"Australia,Fiji,New Zealand",China,66.087,1866.24,LCD (LED),0.325,0.0,0.0,44.3,5.5,5.70246857516,164.0,Approved,2017-08-23,,
63848,Tecovision,LCD32AHRLBBC,"Australia,Fiji",China,80.376,2765.0,LCD,0.35,0.0,0.0,78.9,4.0,4.49363393247,290.0,Approved,2017-03-20,,
58871,ENGLAON,LED22X60,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22X50,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22X30,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22X20,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22X10,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22M60,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22M50,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22M30,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22M20,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
58871,ENGLAON,LED22M10,"Australia,Fiji,New Zealand",China,52.7,1180.2,LCD (LED),0.917,0.0,0.0,26.36,6.0,6.481,101.0,Approved,2016-07-12,,
